Date,Close,Returns
2005-01-04,80.60879516601562,-0.012294964866857374
2005-01-05,80.05255126953125,-0.006924454841095347
2005-01-06,80.45958709716797,0.0050717248461431465
2005-01-07,80.34423828125,-0.001434652881311034
2005-01-10,80.72412872314453,0.00471714158881625
2005-01-11,80.16787719726562,-0.006914622500809645
2005-01-12,80.43242645263672,0.0032945080256854956
2005-01-13,79.78799438476562,-0.008044362131789695
2005-01-14,80.20857238769531,0.005257349956129762
2005-01-18,81.04297637939453,0.010349189766172273
2005-01-19,80.19502258300781,-0.010518136163192929
2005-01-20,79.70660400390625,-0.0061090072503506496
2005-01-21,79.21817016601562,-0.00614674934472872
2005-01-24,79.06214141845703,-0.0019715503025879606
2005-01-25,79.28600311279297,0.002827464055712486
2005-01-26,79.5234375,0.0029901819841812627
2005-01-27,79.65911102294922,0.0017046285168945447
2005-01-28,79.65911102294922,0.0
2005-01-31,80.15431213378906,0.006197260354604752
2005-02-01,80.6630859375,0.006327368894579377
2005-02-02,80.90726470947266,0.0030225713677668204
2005-02-03,80.69701385498047,-0.0026020471114719277
2005-02-04,81.5584945678711,0.010618916009634332
2005-02-07,81.44998931884766,-0.0013312836542214098
2005-02-08,81.54496765136719,0.0011654145015881886
2005-02-09,80.93441772460938,-0.0075154494103730225
2005-02-10,81.22607421875,0.0035971376891328253
2005-02-11,81.9248046875,0.008565503850898696
2005-02-14,81.86375427246094,-0.0007454784174677215
2005-02-15,82.16901397705078,0.0037219399543165052
2005-02-16,82.22330474853516,0.0006605025572849636
2005-02-17,81.5584945678711,-0.008118287071159037
2005-02-18,81.6670150756836,0.0013297005356467525
2005-02-22,80.4527816772461,-0.014979738786821494
2005-02-23,81.0294189453125,0.007141836274580587
2005-02-24,81.5652847290039,0.006591453617354371
2005-02-25,82.37251281738281,0.00984805974566348
2005-02-28,81.82987976074219,-0.006609343791628669
2005-03-01,82.23689270019531,0.004961562518776216
2005-03-02,82.1961669921875,-0.0004953469687510849
2005-03-03,82.23008728027344,0.0004125896891249905
2005-03-04,83.25437927246094,0.012379470951747002
2005-03-07,83.29508209228516,0.0004887775715518332
2005-03-08,82.9830551147461,-0.0037530772119180014
2005-03-09,82.06050109863281,-0.011179638223888148
2005-03-10,82.24365234375,0.0022294180291821354
2005-03-11,81.6670150756836,-0.007036023414973052
2005-03-14,82.17581939697266,0.006210902765846661
2005-03-15,81.4974594116211,-0.008289243968835475
2005-03-16,80.80554962158203,-0.008526200293516613
2005-03-17,80.96832275390625,0.0020123544657014653
2005-03-18,80.72795104980469,-0.002973128267098777
2005-03-21,80.42828369140625,-0.0037189712736198947
2005-03-22,79.61103820800781,-0.010213147337573322
2005-03-23,79.67915344238281,0.0008552345605342382
2005-03-24,79.7745132446289,0.0011960817909800394
2005-03-28,79.8902816772461,0.0014501437585092887
2005-03-29,79.35909271240234,-0.006671183945453505
2005-03-30,80.48278045654297,0.014060223815084408
2005-03-31,80.33295440673828,-0.0018633262880841707
2005-04-01,79.97200012207031,-0.004503352946852118
2005-04-04,80.10820770263672,0.0017017420865188245
2005-04-05,80.48960876464844,0.00474977540102223
2005-04-06,80.76879119873047,0.0034625509502503346
2005-04-07,81.20462036132812,0.005381503176618923
2005-04-08,80.36017608642578,-0.010453415386243567
2005-04-11,80.4215087890625,0.0007629314950790017
2005-04-12,80.83688354492188,0.00515167822908553
2005-04-13,79.88346099853516,-0.011864505806424942
2005-04-14,78.8415298461914,-0.013128948543851111
2005-04-15,77.73825073242188,-0.014092462879593462
2005-04-18,77.9765853881836,0.0030611706349154416
2005-04-19,78.59635925292969,0.007916784131701573
2005-04-20,77.49992370605469,-0.014048426504265353
2005-04-21,79.00492858886719,0.01923328580105869
2005-04-22,78.70531463623047,-0.0037995542579929084
2005-04-25,79.22289276123047,0.006554623605130362
2005-04-26,78.45330810546875,-0.00976166044927809
2005-04-27,78.75980377197266,0.003899115679992937
2005-04-28,77.77228546142578,-0.012617622581884256
2005-04-29,78.82789611816406,0.013481806150482036
2005-05-02,79.27057647705078,0.005600073277382517
2005-05-03,79.40674591064453,0.0017163065896377934
2005-05-04,80.0196762084961,0.007689231303357112
2005-05-05,79.9924087524414,-0.0003408174616971686
2005-05-06,79.74046325683594,-0.003154588049046591
2005-05-09,80.23760223388672,0.006215109250107494
2005-05-10,79.40674591064453,-0.010408935042720922
2005-05-11,79.84260559082031,0.00547394089091664
2005-05-12,78.96410369873047,-0.011063900983102762
2005-05-13,78.80746459960938,-0.0019856448443371032
2005-05-16,79.54297637939453,0.009289738187514954
2005-05-17,80.07417297363281,0.006655908308600574
2005-05-18,80.8982162475586,0.010238407670543397
2005-05-19,81.23869323730469,0.004199876404446333
2005-05-20,81.1229476928711,-0.0014257747504656656
2005-05-23,81.5723876953125,0.005524941998255731
2005-05-24,81.38172149658203,-0.0023401224637548475
2005-05-25,81.32044219970703,-0.0007532696355158304
2005-05-26,81.75624084472656,0.005344720953399492
2005-05-27,81.89248657226562,0.0016651001345217367
2005-05-31,81.36810302734375,-0.006423906093922304
2005-06-01,82.062744140625,0.008500785603268357
2005-06-02,82.23981475830078,0.002155422136039223
2005-06-03,81.82437133789062,-0.005064411901772994
2005-06-06,81.7494888305664,-0.0009155804292714325
2005-06-07,81.81072998046875,0.0007488514408871575
2005-06-08,81.66094207763672,-0.0018325859504154985
2005-06-09,82.04911041259766,0.00474215305027506
2005-06-10,81.8584213256836,-0.0023267896346618874
2005-06-13,82.11722564697266,0.003156621619936715
2005-06-14,82.30790710449219,0.0023193722250291846
2005-06-15,82.4645004272461,0.0019007232126300704
2005-06-16,82.67564392089844,0.0025571445337070936
2005-06-17,82.9819564819336,0.0036981449615528755
2005-06-20,83.00934600830078,0.0003300115874128678
2005-06-21,83.05719757080078,0.000576293849357546
2005-06-22,83.12554931640625,0.0008226094554357752
2005-06-23,81.95630645751953,-0.014165850100617407
2005-06-24,81.3546142578125,-0.0073687040599110095
2005-06-27,81.47085571289062,0.0014278045670223479
2005-06-28,82.15462493896484,0.008357783929467136
2005-06-29,81.935791015625,-0.0026672374715080317
2005-06-30,81.49138641357422,-0.005438577651881044
2005-07-01,81.73067474365234,0.002932060774276806
2005-07-05,82.38707733154297,0.007999208857157146
2005-07-06,81.69646453857422,-0.008417868887897029
2005-07-07,82.01786041259766,0.003926306228884509
2005-07-08,82.95463562011719,0.011356866128279278
2005-07-11,83.37855529785156,0.00509724599459947
2005-07-12,83.5973892211914,0.002621144611696787
2005-07-13,83.71359252929688,0.0013890699292344456
2005-07-14,84.04178619384766,0.0039127697217549075
2005-07-15,83.99395751953125,-0.0005692678777870147
2005-07-18,83.65888214111328,-0.003997257967726093
2005-07-19,84.11702728271484,0.005461407205969994
2005-07-20,84.40421295166016,0.003408305642121623
2005-07-21,83.9118881225586,-0.005850019457638047
2005-07-22,84.47258758544922,0.00665977707156429
2005-07-25,84.2332992553711,-0.002836753299190066
2005-07-26,84.33584594726562,0.001216672296951823
2005-07-27,84.64352416992188,0.0036416109547732557
2005-07-28,85.1768569946289,0.006281161006856584
2005-07-29,84.60934448242188,-0.006685050030856975
2005-08-01,84.54779815673828,-0.0007276822892512718
2005-08-02,85.05377960205078,0.005966724521696104
2005-08-03,85.2794189453125,0.0026493892813753053
2005-08-04,84.59568786621094,-0.008049852436720854
2005-08-05,84.02130889892578,-0.0068128504237346095
2005-08-08,83.86405944824219,-0.0018732960259395038
2005-08-09,84.3700180053711,0.006014953572274576
2005-08-10,84.3289794921875,-0.0004865294352885885
2005-08-11,84.6640396118164,0.003965377510287931
2005-08-12,84.14435577392578,-0.006157104668487977
2005-08-15,84.6640396118164,0.006157104668487898
2005-08-16,83.5632095336914,-0.013087603782137445
2005-08-17,83.55633544921875,-8.226547621622608e-05
